Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DYCE_P,28.583,27.936,27.423,27.419,27.810,28.871,29.996,31.613,33.136,34.852,37.360,39.731,42.551,45.521,47.590,50.532,53.114,55.346,57.317,58.275,60.792,62.112,63.245,64.319,64.294,64.748,65.053,65.258,65.456,65.263
EALI_6,188.474,184.009,180.400,179.755,181.378,184.820,191.092,200.244,208.504,217.640,225.106,236.408,250.429,265.506,274.988,282.056,293.662,303.684,312.489,315.863,316.552,321.376,325.714,330.161,329.358,326.188,327.172,327.872,328.406,327.732
EASO_1,197.910,193.233,191.762,194.240,200.336,207.602,218.954,234.022,248.261,263.305,276.015,295.356,317.729,341.092,357.696,368.310,387.390,403.688,418.070,423.696,424.090,431.783,438.516,445.024,442.718,435.511,436.156,436.315,436.187,434.128
ECCL,22.326,21.767,21.427,21.514,21.958,23.032,24.132,25.641,27.080,28.655,31.035,33.259,35.834,38.515,40.411,42.771,45.057,47.015,48.747,49.509,51.207,52.277,53.202,54.074,53.904,53.757,53.907,53.980,54.032,53.791
ECLA_1,358.785,349.086,340.503,336.325,334.867,335.039,343.478,357.077,369.301,383.453,397.639,416.840,440.715,466.058,481.299,492.828,509.025,522.933,534.796,539.868,541.203,546.983,551.711,555.519,553.377,547.947,547.223,545.939,544.170,540.662
EERH,72.909,70.817,69.433,69.403,70.485,73.537,76.656,81.022,85.142,89.687,96.538,102.860,110.298,118.115,123.512,130.442,137.219,143.039,148.201,150.426,155.600,158.862,161.721,164.510,164.110,163.792,164.420,164.823,165.184,164.666
EKIL,46.339,44.865,43.838,43.621,44.024,45.562,47.221,49.602,51.795,54.236,57.880,61.120,65.054,69.281,72.085,75.996,79.919,83.305,86.341,87.576,90.780,92.800,94.631,96.552,96.474,96.474,97.110,97.633,98.160,98.163
EKIS,28.035,27.045,26.664,26.844,27.501,28.964,30.531,32.591,34.526,36.567,39.721,42.399,45.528,48.866,51.284,54.761,58.277,61.300,64.040,65.107,68.092,69.938,71.616,73.411,73.291,73.242,73.868,74.407,74.966,75.047
ELDE,30.915,29.876,29.436,29.523,30.000,31.135,32.698,34.793,36.758,38.855,42.095,44.896,48.167,51.647,54.137,57.638,61.150,64.170,66.892,67.970,70.893,72.701,74.331,76.046,75.887,75.791,76.340,76.798,77.267,77.259
ELGI_P,45.998,44.630,43.254,42.577,42.369,42.774,43.477,44.800,45.951,47.420,49.194,51.097,53.643,56.446,58.020,60.030,62.117,63.948,65.554,66.334,68.265,69.382,70.377,71.370,71.519,71.983,72.353,72.637,72.916,72.881
